timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1784664073.803000,73.93,7.57,6.38,29.23,13.94,10.59,17.96,-8.47,18.26,-2.97,1.95,8.59,4.81,1.13,-1.07,-35.55
1784664073.803000,88.63,8.58,0.11,21.18,14.04,12.82,19.59,-10.37,14.89,-1.68,2.62,4.40,0.94,6.99,-1.29,-34.58
1784664073.806000,107.31,13.84,-5.09,9.36,16.08,17.45,18.50,-20.84,9.21,-2.21,3.47,-2.67,-2.90,8.10,-2.34,-37.40
1784664073.806000,104.70,16.34,-3.60,0.28,18.88,20.48,13.62,-21.01,5.05,0.64,5.09,-2.53,-2.88,6.74,-2.46,-24.04
1784664073.810000,108.75,11.59,7.73,2.28,22.75,18.23,11.00,-3.61,8.05,8.40,7.24,10.39,3.04,6.68,0.32,6.41
1784664073.810000,124.89,6.14,19.85,13.39,24.92,13.71,12.52,13.74,16.42,14.31,8.30,24.48,9.58,4.84,4.63,23.57
1784664073.813000,97.52,9.25,19.01,19.71,19.98,13.26,10.76,12.35,20.55,12.75,7.41,23.05,8.94,-3.09,6.12,5.63
1784664073.813000,-15.33,20.71,3.06,10.07,6.96,18.27,-0.85,-2.00,13.68,7.71,6.06,5.24,0.57,-13.29,2.03,-27.34
1784664073.816000,-172.98,31.99,-14.40,-10.37,-7.85,22.86,-17.60,-7.50,0.04,7.31,6.34,-12.42,-7.14,-16.14,-5.40,-34.44
1784664073.816000,-289.74,36.46,-16.35,-23.57,-16.84,20.23,-28.17,7.58,-9.56,13.92,8.61,-14.29,-5.08,-6.47,-10.50,0.87
1784664074.050000,-314.65,33.90,1.49,-15.70,-17.32,10.45,-27.20,34.48,-7.90,23.06,11.26,-0.93,7.53,10.23,-9.07,53.08
1784664074.050000,-258.59,27.60,24.70,8.39,-11.48,1.75,-19.35,54.78,3.41,29.20,12.44,13.69,21.58,20.88,-2.23,76.47
1784664074.054000,-166.34,21.25,32.47,28.01,-3.05,2.80,-12.03,56.64,15.95,30.03,11.69,17.11,25.83,16.38,4.21,48.18
1784664074.054000,-73.12,16.77,19.34,26.43,5.82,12.97,-7.48,42.76,21.63,26.75,10.40,10.62,17.87,2.07,4.71,-4.45
1784664074.054000,23.42,12.67,1.74,8.26,15.59,21.86,-1.47,25.61,20.37,22.06,10.24,7.94,6.57,-6.68,-0.85,-28.78
1784664074.054000,140.52,7.16,-0.70,-5.93,26.79,20.35,10.57,13.84,19.50,16.74,11.08,19.29,2.51,-1.62,-7.22,-4.66
1784664074.054000,252.94,3.36,12.66,-2.67,35.87,10.80,25.38,4.53,23.92,8.97,11.28,37.43,7.05,9.17,-9.09,34.29
1784664074.054000,297.42,5.97,25.78,11.13,37.43,2.92,33.32,-6.46,30.33,-0.96,9.97,45.96,13.12,12.74,-5.76,44.87
1784664074.054000,252.56,12.64,26.97,19.58,31.26,1.65,29.53,-12.86,32.83,-7.76,8.35,39.84,14.72,7.67,-0.49,26.04
1784664074.054000,163.40,15.05,18.01,16.17,22.07,3.51,17.87,-6.27,29.01,-6.44,8.13,28.25,10.90,3.90,3.02,12.72
1784664074.058000,82.65,7.78,6.38,6.02,12.92,2.72,4.19,10.91,19.68,2.19,9.44,21.23,3.10,9.70,2.35,33.87
1784664074.058000,49.58,-7.63,-0.42,-3.41,5.78,-3.63,-5.82,29.01,9.31,12.87,10.65,24.06,-5.03,23.83,-3.18,88.44
1784664074.103000,95.42,-22.87,1.85,-7.65,4.45,-13.10,-5.92,38.91,5.62,19.48,9.69,36.84,-8.42,37.58,-11.24,142.38
1784664074.103000,187.77,-25.11,6.51,-8.06,8.58,-17.48,2.48,32.18,11.05,17.79,5.75,48.24,-7.21,41.27,-17.92,144.83
1784664074.106000,213.20,-7.60,-0.20,-13.16,9.70,-9.61,6.37,6.35,16.90,9.18,0.43,40.25,-7.99,31.33,-21.89,76.67
1784664074.106000,104.60,18.46,-19.19,-29.04,2.13,6.36,-3.66,-23.03,13.57,1.65,-2.59,11.98,-13.26,14.48,-24.54,-11.36
1784664074.110000,-41.76,30.68,-31.42,-46.11,-6.26,16.10,-17.95,-30.16,4.54,2.87,-0.58,-10.99,-15.20,3.58,-25.86,-39.12
1784664074.110000,-60.40,19.63,-20.41,-45.65,-2.92,10.67,-17.90,-10.60,2.76,9.73,4.82,-5.47,-6.21,4.20,-23.47,12.03
1784664074.113000,74.95,0.89,4.24,-23.92,11.52,-2.16,-0.73,7.97,13.04,9.59,8.47,18.42,7.98,6.84,-16.85,73.98
1784664074.113000,218.06,-3.93,17.88,-0.47,22.80,-7.24,16.27,1.11,25.45,-2.93,7.34,31.04,13.62,0.08,-9.83,74.83
1784664074.163000,242.90,6.52,12.30,4.50,21.27,-0.66,18.60,-19.33,29.07,-15.89,4.14,22.87,6.79,-10.82,-6.67,23.52
1784664074.163000,181.95,15.27,2.28,-6.19,12.75,7.92,10.92,-25.64,25.35,-15.13,3.80,11.52,-1.97,-9.91,-7.29,-16.80
1784664074.166000,129.80,12.74,0.20,-13.95,8.81,10.47,5.00,-15.25,22.23,-3.68,7.34,10.00,-2.14,5.25,-8.71,-18.60
1784664074.166000,95.99,8.22,0.14,-10.72,12.09,9.85,1.61,-8.61,21.18,3.90,11.34,9.46,4.40,17.93,-9.50,-10.60
1784664074.170000,33.27,13.07,-6.83,-7.27,15.72,11.69,-5.53,-13.08,17.63,2.53,12.81,-0.06,8.53,14.69,-10.24,-15.40
1784664074.170000,-38.58,23.18,-14.46,-13.90,15.18,14.33,-14.11,-12.78,11.70,0.88,12.08,-8.84,6.88,2.93,-10.82,-13.36
1784664074.173000,-35.79,26.65,-9.71,-24.44,13.97,12.36,-13.55,3.13,10.22,5.54,10.91,-1.02,4.44,-1.32,-9.95,16.97
1784664074.173000,57.52,22.16,6.36,-27.44,15.28,6.37,-1.69,22.25,16.24,11.34,9.88,19.84,5.10,4.98,-7.70,57.76
1784664074.177000,147.15,19.65,18.50,-23.81,15.69,2.62,9.62,27.95,23.23,10.53,8.56,33.62,6.35,12.03,-6.83,75.72
1784664074.177000,154.58,24.62,17.70,-21.95,12.23,4.15,10.26,21.48,24.11,3.70,6.92,30.22,5.20,13.55,-9.55,65.44
1784664074.223000,110.28,30.54,10.19,-22.50,8.82,8.10,4.27,13.13,20.51,-3.52,5.26,18.76,3.27,12.90,-13.38,44.32
1784664074.223000,75.15,29.39,3.98,-19.04,10.31,11.89,0.27,3.91,17.88,-8.74,3.50,9.46,3.20,13.52,-12.96,19.31
1784664074.226000,41.15,23.67,-1.95,-11.17,14.40,16.40,-1.97,-9.83,16.39,-12.06,1.73,0.93,4.12,12.18,-6.32,-14.14
1784664074.226000,-25.02,21.80,-9.70,-7.54,14.55,21.54,-7.29,-20.70,12.70,-10.70,0.85,-9.11,3.44,5.95,2.75,-44.92
1784664074.230000,-87.97,25.54,-13.20,-13.42,9.49,23.32,-13.15,-15.15,8.19,-1.68,1.49,-12.86,1.53,-0.44,8.87,-46.51
1784664074.230000,-72.49,29.92,-5.83,-22.03,4.71,18.71,-11.38,4.99,8.70,10.38,2.70,-2.46,1.14,-1.06,10.09,-14.71
1784664074.233000,20.82,32.95,7.02,-23.94,3.70,10.99,-1.31,19.22,15.69,14.96,2.60,14.80,2.21,1.51,8.03,16.02
1784664074.233000,101.89,36.43,12.96,-19.29,3.72,6.19,7.62,13.84,23.03,8.08,0.81,23.32,1.68,0.93,5.18,12.36
1784664074.403000,110.47,38.25,9.23,-14.37,2.66,5.60,8.82,0.19,25.15,-2.09,-0.81,19.61,-0.39,-1.68,3.54,-16.14
1784664074.403000,79.67,33.84,4.22,-11.20,3.28,6.27,6.12,-3.99,23.72,-6.25,-0.54,13.46,-0.42,0.20,4.72,-37.42
1784664074.406000,50.63,26.27,2.17,-7.61,7.08,7.90,4.36,-0.05,22.45,-5.15,1.15,9.59,1.58,6.48,8.79,-44.32
1784664074.406000,-0.76,25.64,-1.89,-4.03,9.88,13.18,0.72,-0.09,20.16,-4.22,2.74,2.53,0.64,9.04,13.23,-51.53
1784664074.410000,-96.07,34.97,-9.30,-3.70,7.34,20.78,-7.65,-2.64,14.44,-2.91,3.93,-7.98,-5.09,4.19,14.65,-56.01
1784664074.410000,-170.56,43.89,-10.65,-6.21,2.32,24.02,-13.67,4.67,9.07,2.98,5.23,-10.30,-9.62,-1.46,12.31,-36.44
1784664074.413000,-137.67,42.19,1.41,-6.54,1.80,19.45,-7.36,21.72,10.98,11.61,6.36,3.00,-6.24,-1.47,8.82,5.63
1784664074.413000,-22.78,33.48,19.15,-3.35,6.58,12.51,8.83,33.17,19.60,16.37,6.60,21.58,3.60,1.12,7.50,36.48
1784664074.416000,51.36,28.33,28.32,-1.60,10.04,10.69,20.79,32.29,25.96,16.95,6.52,30.06,12.42,0.17,9.43,34.00
1784664074.416000,28.37,29.74,26.06,-1.58,8.64,14.58,20.64,30.80,25.64,20.82,7.55,28.91,16.00,-3.49,13.33,15.37
1784664074.463000,-18.82,34.19,21.55,5.88,7.21,20.43,15.91,36.94,25.33,30.92,9.90,29.96,16.47,-4.94,17.25,5.40
1784664074.463000,-23.12,42.26,20.86,24.27,10.76,28.21,17.34,39.11,31.30,39.19,12.79,34.12,16.84,-4.71,20.59,0.66
1784664074.466000,-29.82,56.86,20.58,40.08,16.49,40.20,24.20,25.29,38.25,37.57,16.75,29.37,16.71,-7.47,24.80,-13.54
1784664074.466000,-102.54,71.89,18.29,37.73,18.98,52.64,28.24,7.82,37.01,30.57,23.29,13.54,15.16,-11.00,31.35,-27.60
1784664074.470000,-189.71,73.65,20.61,21.76,20.11,56.05,28.72,10.97,29.16,29.33,31.62,3.72,15.14,-6.08,39.66,-16.19
1784664074.470000,-176.50,57.98,32.98,12.72,26.41,46.84,33.33,35.35,25.80,34.99,37.68,13.90,20.12,8.57,47.33,18.24
1784664074.473000,-54.05,39.06,46.49,20.82,37.00,34.13,43.38,52.77,32.20,36.91,37.74,33.31,27.24,19.69,51.34,36.07
1784664074.473000,55.27,33.51,46.69,33.96,42.72,29.72,49.30,43.37,41.07,29.85,32.66,40.20,29.88,15.85,49.50,12.42
1784664074.581000,62.63,40.12,34.38,35.22,39.44,33.72,45.19,21.95,43.86,23.41,27.33,31.85,27.50,4.67,42.68,-21.06
1784664074.581000,15.81,44.73,24.72,24.08,34.16,36.70,38.06,13.53,41.71,27.31,25.56,24.44,26.39,3.18,35.33,-18.00
1784664074.584000,-7.99,41.83,24.10,14.43,33.94,34.60,35.42,17.10,39.66,35.38,26.38,24.50,29.25,13.59,31.76,13.21
1784664074.584000,-28.44,39.33,21.81,15.15,35.28,33.13,32.46,13.95,36.30,34.96,26.17,19.85,30.52,20.51,31.58,22.28
1784664074.643000,-102.28,41.86,9.65,20.43,30.13,36.20,21.12,3.02,27.09,26.67,23.37,3.88,24.71,13.91,30.77,-5.22
1784664074.643000,-189.81,41.40,-2.11,21.28,19.17,37.82,6.69,3.63,15.36,23.08,19.71,-8.33,15.29,3.22,27.10,-26.17
1784664074.646000,-182.46,29.94,1.59,18.45,11.94,30.41,3.70,22.64,11.19,28.89,17.27,0.13,10.59,2.08,22.64,-5.46
1784664074.646000,-65.78,13.10,17.53,16.61,12.68,16.78,14.93,40.58,17.47,33.99,16.01,21.80,12.07,8.56,20.47,33.02
1784664074.650000,37.27,2.82,27.25,13.21,14.14,7.29,25.44,39.47,24.20,29.11,15.00,33.25,12.80,10.09,20.62,41.60
1784664074.650000,22.97,1.16,21.80,3.97,9.37,6.43,22.06,28.25,21.46,19.28,14.29,26.36,8.88,3.11,20.42,13.88
1784664074.654000,-61.11,-0.06,12.17,-4.85,2.50,8.48,10.49,27.05,12.85,15.40,14.27,16.75,5.72,-1.68,18.04,-10.60
1784664074.654000,-88.80,-5.83,12.63,-0.97,2.30,6.85,6.48,36.58,10.44,17.91,14.26,20.25,9.62,5.84,14.55,-3.69
1784664074.703000,-19.35,-12.29,22.42,16.98,9.04,2.65,14.95,38.82,18.77,16.15,12.88,33.15,18.05,22.17,12.02,13.15
1784664074.703000,70.27,-14.35,28.78,35.18,14.24,1.32,25.60,24.65,29.97,3.66,9.79,40.88,22.50,34.92,10.77,3.38
1784664074.706000,101.31,-11.48,22.80,40.58,12.61,4.31,28.47,3.53,35.06,-12.19,6.35,36.07,18.19,35.89,9.54,-32.20
1784664074.706000,68.63,-3.83,5.99,34.55,6.55,9.11,24.94,-14.45,33.61,-19.80,4.43,20.09,6.89,25.07,7.75,-64.11
1784664074.710000,5.73,9.39,-15.44,27.00,-0.92,14.41,21.27,-28.05,30.20,-16.29,4.77,-4.84,-7.14,6.40,5.80,-75.89
1784664074.710000,-51.91,23.29,-34.94,22.73,-8.74,19.25,19.15,-33.55,26.79,-6.29,6.53,-33.88,-19.07,-12.74,3.41,-65.84
1784664074.713000,-69.05,26.42,-44.19,18.93,-12.93,19.11,16.39,-22.28,22.48,5.06,7.77,-53.60,-23.06,-21.40,-0.22,-29.69
1784664074.713000,-29.57,13.43,-36.24,13.30,-8.30,10.10,12.36,2.18,17.93,12.37,6.45,-49.91,-16.25,-14.56,-4.06,24.04
1784664074.716000,31.10,-5.44,-15.68,7.42,2.61,-3.65,7.52,17.90,14.80,9.84,1.85,-25.81,-4.14,-1.64,-5.72,58.59
1784664074.716000,43.70,-15.10,1.52,1.60,9.31,-12.60,0.48,8.82,11.47,-1.92,-4.05,-1.92,2.52,3.05,-4.51,43.51
1784664074.763000,-11.43,-13.55,4.46,-6.11,5.91,-12.48,-8.20,-12.52,4.82,-12.55,-7.26,6.65,-1.42,-2.15,-2.28,-2.93
1784664074.763000,-68.71,-10.92,-2.41,-14.19,-2.32,-8.05,-13.00,-20.37,-3.47,-12.97,-5.62,4.15,-10.70,-7.18,-1.30,-35.84
1784664074.766000,-70.87,-12.35,-8.74,-17.43,-8.53,-6.13,-11.58,-9.75,-6.98,-7.18,-1.67,0.86,-16.77,-7.18,-2.35,-41.88
1784664074.766000,-58.54,-12.67,-11.28,-14.79,-14.09,-8.65,-11.69,-0.16,-3.08,-5.77,0.08,-2.25,-16.83,-7.47,-4.78,-44.70
1784664074.770000,-103.96,-8.96,-13.47,-11.73,-23.04,-13.48,-21.51,-5.66,2.23,-10.62,-1.80,-9.17,-14.44,-11.09,-7.46,-55.52
1784664074.770000,-183.81,-8.11,-16.05,-11.85,-31.70,-19.05,-35.66,-17.15,1.74,-13.84,-5.16,-16.94,-12.88,-11.95,-9.30,-53.37
1784664074.773000,-194.50,-16.32,-15.36,-11.52,-31.66,-24.73,-39.49,-21.34,-3.76,-11.12,-8.09,-17.80,-11.55,-5.13,-9.45,-25.12
1784664074.773000,-101.43,-27.29,-12.71,-7.44,-22.74,-27.42,-28.63,-22.62,-8.62,-8.59,-11.04,-13.31,-10.21,2.96,-8.12,2.54
1784664074.777000,-2.58,-28.72,-16.32,-4.72,-15.66,-23.15,-16.18,-32.70,-11.65,-13.44,-14.96,-15.30,-11.76,1.83,-6.72,-6.77
1784664074.777000,0.24,-19.27,-27.96,-9.53,-18.47,-14.15,-15.80,-48.03,-15.34,-22.92,-18.87,-27.80,-16.92,-8.09,-6.63,-49.03
1784664074.823000,-64.44,-10.62,-36.74,-17.20,-26.20,-9.11,-24.43,-54.26,-18.05,-28.46,-20.97,-38.87,-20.94,-15.57,-7.75,-82.85
1784664074.823000,-101.88,-11.10,-34.33,-18.18,-29.70,-12.75,-30.05,-49.35,-15.30,-27.66,-21.21,-38.72,-20.39,-14.49,-9.09,-80.17
1784664074.826000,-97.89,-16.24,-28.34,-14.15,-29.04,-19.67,-30.39,-44.29,-9.05,-24.97,-21.24,-34.92,-19.15,-10.25,-10.34,-53.38
1784664074.826000,-108.75,-19.73,-31.08,-15.96,-30.23,-22.90,-32.40,-41.07,-7.79,-21.83,-21.88,-39.47,-22.50,-7.78,-12.09,-30.95
1784664074.830000,-135.97,-24.19,-40.74,-25.65,-32.90,-23.66,-36.77,-28.90,-14.91,-15.14,-22.58,-48.87,-28.43,-3.39,-14.08,-23.26
1784664074.830000,-112.40,-33.70,-43.55,-31.91,-30.70,-27.18,-35.48,-7.46,-23.06,-6.60,-23.29,-48.50,-30.11,5.87,-14.57,-21.22
1784664074.833000,-20.46,-42.79,-33.66,-26.59,-22.97,-32.43,-25.75,3.92,-24.18,-4.95,-25.14,-34.56,-26.09,12.87,-12.74,-19.31
1784664074.833000,62.81,-42.95,-20.79,-16.76,-17.44,-33.39,-16.39,-7.87,-20.40,-13.84,-28.59,-19.61,-22.19,9.62,-10.80,-18.85
1784664074.883000,74.61,-36.80,-15.42,-14.97,-18.97,-29.46,-15.33,-27.09,-19.69,-24.20,-31.89,-14.04,-21.88,1.00,-11.65,-10.47
1784664074.883000,52.14,-34.51,-16.57,-22.24,-23.06,-26.59,-18.77,-28.47,-24.03,-26.00,-32.86,-14.64,-21.55,-1.59,-15.03,15.03
1784664074.943000,60.23,-37.09,-18.43,-28.03,-24.82,-27.17,-18.80,-12.53,-27.25,-22.31,-31.59,-15.16,-18.05,1.96,-18.15,36.94
1784664074.943000,83.12,-35.13,-20.55,-26.41,-27.36,-26.42,-16.53,-3.68,-24.71,-23.42,-30.02,-16.76,-15.05,0.92,-20.10,22.44
1784664075.003000,51.79,-25.69,-25.21,-23.99,-34.93,-21.47,-19.93,-13.87,-20.00,-30.52,-29.17,-22.22,-17.32,-7.53,-23.01,-18.93
1784664075.003000,-33.90,-19.72,-28.89,-27.51,-42.44,-17.68,-29.64,-26.90,-18.90,-34.83,-28.47,-25.99,-22.35,-11.99,-28.32,-33.02
1784664075.004000,-85.55,-27.12,-24.99,-32.49,-40.45,-21.74,-35.92,-25.73,-21.16,-31.56,-27.41,-19.97,-23.22,-3.62,-33.66,9.92
1784664075.004000,-57.45,-41.77,-16.31,-32.85,-29.66,-31.58,-33.46,-16.79,-23.75,-26.26,-26.58,-8.85,-19.19,9.84,-35.19,71.63
1784664075.008000,-16.28,-49.81,-14.49,-32.51,-22.05,-38.79,-29.92,-14.33,-27.71,-25.16,-26.72,-7.19,-16.95,14.85,-32.13,94.25
1784664075.008000,-24.75,-48.07,-23.26,-36.45,-24.69,-39.86,-32.49,-16.00,-34.18,-26.63,-27.57,-18.29,-19.70,10.56,-27.21,69.79
1784664075.011000,-40.69,-44.90,-32.16,-38.20,-30.62,-38.85,-35.40,-9.34,-37.77,-25.80,-28.31,-28.67,-22.17,7.29,-23.34,35.74
1784664075.011000,-0.21,-45.97,-30.66,-27.83,-29.85,-39.47,-29.11,7.01,-32.00,-22.06,-28.63,-26.45,-19.55,10.46,-21.66,23.09
1784664075.014000,76.98,-49.14,-20.57,-7.56,-22.41,-40.52,-14.65,21.39,-18.74,-17.87,-28.65,-15.00,-14.50,15.79,-22.14,34.42
1784664075.014000,127.68,-51.38,-11.57,9.54,-16.66,-39.20,-2.17,24.18,-7.01,-14.16,-28.42,-5.77,-12.15,17.22,-24.01,56.77
1784664075.087000,127.51,-52.46,-9.65,13.78,-19.10,-35.15,-0.02,17.24,-3.64,-10.43,-28.10,-4.64,-13.79,13.27,-25.90,75.46
1784664075.087000,96.75,-52.56,-12.51,6.64,-27.18,-31.45,-8.19,8.82,-7.96,-6.96,-27.91,-8.79,-17.37,7.66,-26.39,81.50
1784664075.123000,69.38,-49.86,-15.19,-3.92,-32.01,-31.61,-19.28,3.62,-14.45,-5.70,-28.01,-13.77,-20.85,4.52,-24.36,74.19
1784664075.123000,63.02,-40.57,-18.60,-13.17,-29.72,-33.95,-25.67,-0.25,-18.92,-9.72,-28.63,-20.74,-24.74,1.56,-19.83,57.17
1784664075.126000,51.90,-23.22,-29.03,-23.89,-27.01,-32.14,-27.63,-6.79,-22.58,-18.98,-29.81,-34.30,-31.73,-7.15,-15.12,32.42
1784664075.126000,-8.15,-4.82,-46.02,-39.68,-31.22,-23.94,-31.70,-16.17,-29.62,-25.85,-30.35,-51.53,-41.44,-19.34,-14.03,2.59
1784664075.130000,-102.39,1.50,-56.13,-54.78,-38.53,-16.02,-39.36,-23.65,-39.61,-20.96,-28.69,-57.84,-47.03,-23.14,-18.17,-21.52
1784664075.130000,-148.38,-9.63,-46.95,-56.47,-38.34,-16.30,-43.09,-27.77,-45.33,-6.35,-25.36,-42.52,-41.92,-12.45,-24.32,-30.81
1784664075.133000,-106.48,-26.48,-25.60,-41.35,-28.53,-23.29,-38.40,-37.20,-41.88,2.96,-23.17,-17.07,-29.68,1.88,-27.07,-37.57
1784664075.133000,-51.39,-30.69,-14.39,-24.42,-19.96,-27.73,-33.16,-59.08,-34.81,-4.64,-24.19,-7.13,-22.35,3.28,-24.45,-63.44
1784664075.137000,-75.55,-17.88,-25.17,-24.80,-23.09,-24.93,-37.55,-81.37,-33.90,-23.05,-26.99,-22.53,-26.90,-9.66,-19.78,-100.68
1784664075.137000,-154.01,-2.73,-44.41,-43.00,-34.18,-20.80,-48.29,-81.17,-40.15,-35.08,-28.15,-43.62,-36.40,-20.59,-17.41,-109.29
1784664075.183000,-172.25,-1.01,-49.56,-59.49,-39.80,-23.29,-51.37,-55.10,-44.28,-32.39,-26.05,-44.61,-38.30,-15.75,-18.17,-69.02
1784664075.183000,-86.30,-10.92,-36.54,-58.09,-33.98,-31.21,-41.15,-29.43,-39.31,-23.81,-22.57,-25.34,-29.87,-1.17,-19.56,-16.54
1784664075.187000,8.63,-17.13,-22.85,-44.24,-25.11,-35.46,-28.71,-30.56,-30.21,-22.35,-20.57,-10.30,-21.07,5.71,-19.37,-7.50
1784664075.187000,0.94,-11.09,-23.34,-35.23,-23.63,-30.34,-27.16,-52.12,-27.47,-28.69,-20.46,-16.42,-21.15,-1.41,-17.59,-46.88
1784664075.190000,-88.40,-0.98,-31.66,-37.39,-27.96,-20.66,-34.04,-63.07,-33.13,-32.45,-20.49,-32.24,-27.20,-10.91,-15.42,-80.78
1784664075.190000,-133.90,0.47,-31.35,-40.66,-28.00,-15.52,-35.33,-47.41,-38.29,-27.95,-19.86,-34.96,-29.28,-10.06,-13.65,-64.67
1784664075.193000,-70.10,-7.63,-19.11,-35.12,-19.90,-17.47,-24.99,-22.88,-35.10,-21.38,-19.64,-20.40,-23.71,-1.18,-12.24,-17.28
1784664075.193000,32.86,-16.00,-7.54,-24.24,-10.60,-21.28,-12.13,-14.47,-26.34,-20.12,-20.33,-5.35,-16.30,4.65,-10.95,12.29
1784664075.243000,71.36,-19.15,-6.52,-17.52,-6.79,-22.45,-6.82,-21.43,-19.87,-21.73,-20.27,-3.18,-12.66,4.30,-9.92,10.41
1784664075.243000,33.74,-18.95,-12.05,-16.71,-6.83,-21.80,-7.14,-24.00,-18.04,-20.06,-17.83,-9.84,-11.80,3.54,-9.39,0.05
1784664075.246000,-8.89,-15.82,-15.19,-17.32,-7.28,-21.14,-5.76,-15.72,-18.08,-16.85,-14.25,-14.85,-11.47,3.53,-9.18,-8.93
1784664075.246000,-11.74,-6.95,-13.97,-19.47,-10.25,-19.52,-3.19,-10.69,-19.89,-18.22,-12.20,-15.65,-13.56,-1.53,-9.08,-29.81
1784664075.250000,-3.60,4.51,-12.37,-26.88,-17.95,-16.04,-6.28,-17.61,-25.74,-22.42,-12.23,-16.11,-19.26,-11.52,-9.02,-58.78
1784664075.250000,-10.22,7.60,-11.00,-35.85,-24.60,-13.36,-14.95,-24.72,-32.72,-20.67,-12.65,-15.83,-23.28,-15.96,-8.59,-63.11
1784664075.254000,-0.64,-3.44,-6.33,-35.57,-21.82,-14.67,-19.50,-19.80,-33.07,-10.66,-12.31,-10.10,-18.98,-7.79,-7.03,-26.56
1784664075.254000,37.45,-19.23,-0.27,-23.23,-11.21,-17.74,-15.18,-10.16,-24.94,-1.19,-11.66,-1.86,-8.29,5.32,-4.57,19.09
1784664075.256000,47.30,-25.73,-0.33,-10.22,-3.97,-16.99,-9.99,-10.15,-16.85,-0.19,-11.00,-1.62,-0.57,10.66,-2.83,32.77
1784664075.256000,1.58,-21.53,-6.27,-6.61,-5.69,-12.06,-10.90,-18.29,-16.10,-5.11,-9.52,-11.26,-0.33,7.10,-2.86,16.60
1784664075.303000,-23.11,-16.30,-7.41,-6.94,-8.99,-8.49,-11.69,-19.57,-18.29,-9.55,-6.88,-19.04,-2.57,3.34,-3.27,1.20
1784664075.303000,46.93,-13.85,1.43,-1.05,-5.37,-9.32,-3.70,-8.09,-14.76,-13.59,-4.66,-15.88,-2.58,2.05,-1.75,-7.39
1784664075.307000,151.75,-8.04,10.32,7.71,1.94,-11.18,7.91,4.07,-6.75,-20.50,-4.61,-7.86,-3.23,-3.30,1.63,-30.03
1784664075.307000,158.23,2.88,7.31,6.78,3.05,-10.10,9.18,5.27,-4.35,-26.45,-5.97,-6.56,-7.74,-13.95,3.99,-65.39
1784664075.311000,44.43,8.73,-3.89,-4.45,-3.27,-7.87,-2.10,0.83,-11.48,-22.29,-6.15,-11.26,-11.30,-19.05,3.09,-75.88
1784664075.311000,-58.16,0.71,-8.29,-10.12,-7.34,-9.02,-11.43,0.08,-19.09,-7.72,-4.33,-10.38,-6.77,-10.39,0.07,-39.63
1784664075.361000,-40.59,-14.30,-1.17,1.24,-3.35,-12.78,-7.56,-2.33,-17.47,4.19,-2.46,-1.57,3.65,3.28,-2.13,9.83
1784664075.361000,42.42,-22.06,5.92,20.46,2.21,-13.64,2.32,-14.65,-9.24,2.40,-2.36,2.82,9.71,6.34,-2.38,23.64
1784664075.424000,65.70,-20.27,4.20,30.51,1.82,-10.48,5.22,-25.57,-3.84,-7.08,-3.61,-4.63,6.86,-2.20,-1.44,0.87
1784664075.424000,9.73,-18.63,-0.09,29.27,-0.98,-8.11,2.02,-15.71,-3.73,-9.42,-4.78,-14.18,1.82,-8.40,0.65,-20.64
1784664075.427000,-28.43,-20.64,0.46,27.91,1.77,-8.09,3.68,9.77,-4.26,-1.22,-5.39,-13.25,1.73,-3.90,4.42,-25.87
1784664075.427000,16.03,-18.18,0.38,30.13,8.61,-5.12,12.31,21.73,-4.60,6.42,-5.90,-4.31,4.05,4.02,7.91,-36.49
1784664075.430000,87.47,-7.18,-7.97,27.15,9.99,3.98,17.15,6.27,-9.38,5.22,-5.93,-0.27,2.47,5.18,7.22,-60.63
1784664075.430000,102.94,1.95,-17.55,15.30,3.09,12.53,10.99,-15.39,-18.45,0.41,-4.36,-4.31,-1.67,0.92,1.63,-67.01
1784664075.434000,72.40,-3.44,-13.21,5.78,-3.11,10.90,1.29,-16.20,-23.01,0.51,-1.44,-5.18,-0.91,0.15,-4.08,-28.60
1784664075.434000,61.74,-21.60,6.98,9.86,-0.79,-0.87,-0.84,3.78,-16.74,5.65,0.85,4.99,7.13,5.76,-4.79,34.94
1784664075.483000,87.02,-39.24,28.01,23.43,6.33,-12.35,4.68,25.71,-4.77,10.74,1.37,19.47,16.49,12.43,-0.99,80.99
1784664075.483000,116.92,-46.35,35.02,34.46,10.09,-14.32,10.37,38.03,3.26,12.74,0.96,26.90,20.66,14.61,2.75,90.87
1784664075.543000,139.82,-42.33,25.55,38.50,8.98,-6.93,13.08,41.73,3.76,10.99,0.71,22.08,17.81,9.48,3.76,75.81
1784664075.543000,165.68,-31.24,7.26,38.92,7.27,3.08,14.94,38.86,-1.65,6.28,0.51,7.23,8.73,-3.67,2.81,50.06
1784664075.546000,181.23,-18.14,-8.19,37.29,6.94,8.74,16.16,28.76,-10.86,1.62,0.20,-8.73,-3.85,-19.76,1.41,18.59
1784664075.546000,154.17,-9.54,-11.13,31.78,5.82,6.67,13.68,15.10,-19.79,0.97,0.48,-14.18,-13.07,-27.14,0.42,-9.55
1784664075.661000,84.17,-10.30,-0.83,23.88,2.53,-0.83,7.09,5.25,-21.53,4.60,1.92,-4.91,-11.70,-18.46,0.73,-20.80
