timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1784664028.393000,-61.52,-104.48,-27.25,18.88,-25.20,47.50,-24.63,-35.09,-17.32,-16.85,-1.89,-19.67,-5.46,-7.11,-5.21,-60.38
1784664028.396000,-51.89,-101.80,-30.65,9.90,-24.42,43.43,-24.64,-34.93,-22.32,-6.80,-0.33,-19.08,-3.47,-7.46,-3.37,-25.64
1784664028.396000,-14.20,-96.37,-25.12,2.31,-25.23,37.84,-23.34,-50.70,-24.51,-2.93,-0.30,-29.93,-3.67,-8.81,0.93,-36.33
1784664028.504000,9.75,-92.86,-20.16,-2.75,-29.23,34.53,-24.41,-69.94,-25.57,-9.48,-1.87,-44.89,-5.42,-15.87,5.77,-85.69
1784664028.504000,-5.60,-96.71,-21.16,-4.12,-34.09,36.18,-28.80,-70.90,-26.22,-18.73,-4.60,-48.45,-6.40,-23.69,9.13,-124.14
1784664028.507000,-44.49,-106.98,-26.01,-1.71,-35.62,41.75,-33.70,-47.53,-26.07,-19.80,-7.80,-34.80,-6.67,-23.83,10.01,-111.45
1784664028.507000,-71.56,-116.80,-28.86,1.63,-32.27,47.72,-35.69,-19.38,-24.50,-10.73,-10.38,-16.63,-8.83,-15.28,8.97,-59.41
1784664028.510000,-68.56,-120.63,-26.31,0.93,-26.47,50.57,-34.06,-11.15,-21.93,0.83,-11.21,-11.51,-14.45,-4.90,7.75,-12.41
1784664028.510000,-45.23,-117.94,-19.73,-6.65,-21.81,48.67,-30.61,-24.97,-19.58,5.81,-10.27,-21.37,-21.06,0.09,7.87,0.26
1784664028.514000,-25.04,-111.09,-12.20,-18.57,-19.97,42.99,-27.66,-39.37,-17.32,1.55,-8.72,-30.83,-23.34,-1.90,9.15,-13.15
1784664028.514000,-20.84,-102.92,-5.83,-28.19,-19.73,36.45,-26.13,-34.82,-13.57,-6.78,-7.94,-26.01,-18.16,-6.87,10.33,-25.72
1784664028.597000,-30.43,-95.79,-1.95,-30.50,-18.91,32.01,-25.80,-11.50,-7.22,-10.92,-8.49,-7.96,-7.84,-9.11,10.61,-20.82
1784664028.597000,-52.35,-90.68,-0.02,-25.30,-16.02,30.84,-26.04,18.52,2.55,-5.43,-9.85,13.19,2.45,-4.57,10.08,2.56
1784664028.597000,-94.59,-85.54,3.50,-14.37,-9.86,32.45,-24.85,42.67,16.85,7.21,-11.12,27.85,8.08,5.11,8.97,33.45
1784664028.597000,-165.12,-75.89,12.10,0.36,-0.74,36.14,-20.31,49.91,33.36,17.01,-11.89,30.40,6.12,11.11,7.38,48.79
1784664028.624000,-247.97,-60.71,25.23,14.87,8.13,40.65,-13.73,37.11,44.43,16.04,-12.09,22.60,-2.16,5.76,6.14,30.92
1784664028.624000,-294.62,-46.02,37.56,24.46,13.26,43.41,-8.33,15.68,43.88,6.45,-11.39,12.23,-10.20,-6.79,6.75,-6.32
1784664028.686000,-258.83,-38.95,42.20,27.69,14.03,42.93,-5.73,2.16,35.21,-2.88,-9.58,4.47,-11.42,-13.43,9.41,-24.48
1784664028.686000,-142.54,-40.60,35.69,26.41,12.31,40.76,-5.51,3.14,28.69,-5.15,-7.38,-0.97,-5.45,-7.23,12.15,-2.97
1784664028.688000,-1.76,-46.30,20.77,23.32,10.32,39.38,-6.48,12.13,30.54,-0.68,-5.94,-5.54,2.18,4.35,12.64,35.26
1784664028.688000,93.77,-50.84,4.55,20.41,9.22,39.43,-7.70,18.80,37.90,5.14,-5.42,-8.83,6.18,9.26,10.38,50.73
1784664028.691000,114.10,-52.55,-5.62,19.19,9.13,39.74,-8.43,19.19,43.96,7.63,-5.05,-8.78,6.44,4.27,7.15,29.70
1784664028.691000,83.50,-52.83,-6.62,20.53,9.77,39.38,-8.04,16.09,44.46,6.13,-4.51,-4.88,6.05,-4.61,5.16,-8.05
1784664028.742000,50.29,-53.20,-0.92,23.84,10.72,38.47,-6.38,12.63,39.60,2.70,-4.43,-0.18,6.10,-10.26,4.94,-32.50
1784664028.742000,52.78,-53.97,6.18,28.53,12.00,37.22,-3.04,8.33,32.90,-1.19,-5.53,0.85,4.71,-10.68,5.56,-31.62
1784664028.745000,83.96,-54.14,8.93,34.06,12.44,35.82,1.44,0.73,27.40,-4.74,-7.62,-3.56,0.17,-8.84,6.68,-17.13
1784664028.745000,82.02,-52.77,3.59,36.73,8.50,34.82,2.34,-8.71,22.46,-5.02,-9.22,-8.09,-6.45,-6.87,9.19,-1.98
1784664028.748000,-0.80,-51.51,-7.41,31.82,-0.55,33.75,-6.09,-13.02,15.71,0.23,-8.74,-3.92,-11.97,-3.57,13.63,12.01
1784664028.748000,-122.51,-53.30,-16.55,21.41,-8.50,30.96,-22.20,-8.88,7.27,6.99,-6.32,7.99,-13.91,1.42,18.48,22.24
1784664028.753000,-188.16,-57.96,-18.65,13.63,-8.60,26.49,-36.19,-4.38,0.48,8.16,-4.04,12.88,-11.74,5.36,20.12,23.15
1784664028.753000,-160.12,-62.29,-15.46,11.56,-1.30,22.88,-40.58,-9.51,-1.87,1.91,-3.84,-0.35,-6.40,5.89,15.29,18.61
1784664028.804000,-94.10,-64.07,-12.80,8.36,6.82,22.27,-37.63,-20.96,-1.18,-6.70,-5.80,-23.06,0.13,3.61,4.68,18.23
1784664028.804000,-64.74,-63.65,-14.37,-3.56,8.59,24.77,-34.63,-25.83,-2.06,-10.82,-8.21,-35.92,5.02,0.92,-7.07,23.59
1784664028.807000,-89.83,-63.69,-18.59,-22.53,1.83,28.77,-35.64,-17.19,-7.19,-7.33,-9.11,-28.92,6.66,0.59,-15.47,28.84
1784664028.807000,-132.98,-67.34,-21.41,-38.99,-8.41,31.29,-39.22,0.91,-14.75,0.45,-7.91,-8.09,6.23,3.37,-18.19,25.77
1784664028.811000,-151.73,-74.81,-20.07,-43.96,-14.97,29.14,-40.59,19.35,-21.18,6.13,-5.76,11.82,5.99,6.83,-14.20,6.41
1784664028.811000,-129.63,-82.93,-13.31,-35.99,-15.00,21.07,-35.08,28.62,-24.61,6.39,-4.23,17.95,6.69,7.85,-4.33,-29.10
1784664028.814000,-74.18,-87.70,-2.26,-22.52,-11.01,9.94,-23.10,21.97,-26.32,2.88,-4.17,7.64,6.76,5.52,6.98,-65.56
1784664028.814000,4.52,-86.92,8.45,-13.52,-7.87,1.45,-11.44,1.67,-29.61,-0.25,-5.47,-9.60,4.08,1.88,13.82,-80.39
1784664028.865000,98.96,-81.73,13.53,-12.99,-8.76,-0.74,-7.38,-20.31,-36.50,-0.58,-7.45,-20.70,-1.35,0.04,13.87,-65.22
1784664028.865000,188.06,-75.70,10.99,-18.02,-13.24,2.15,-12.63,-32.17,-45.51,0.69,-9.48,-20.24,-6.36,1.18,9.69,-36.56
1784664028.868000,247.39,-72.75,4.20,-22.86,-17.88,5.67,-22.18,-30.59,-52.86,0.77,-11.21,-11.75,-6.59,3.87,5.25,-20.44
1784664028.868000,276.77,-75.00,-0.04,-22.37,-19.00,5.49,-28.11,-21.21,-55.96,-2.12,-12.59,-2.24,-1.04,5.36,2.58,-31.57
1784664028.872000,286.72,-80.57,1.76,-15.73,-16.70,0.23,-26.62,-13.94,-56.67,-7.35,-13.59,1.50,5.51,3.66,1.27,-64.44
1784664028.872000,263.76,-83.85,5.24,-7.68,-15.94,-7.09,-21.05,-15.75,-60.29,-11.45,-13.86,-5.59,6.67,-0.28,0.06,-95.41
1784664028.924000,182.68,-79.42,3.08,-4.24,-21.71,-10.31,-17.11,-26.41,-69.98,-10.15,-12.84,-23.61,1.04,-3.02,-2.08,-95.15
1784664028.924000,64.92,-66.70,-5.97,-7.73,-32.39,-5.41,-17.15,-41.38,-81.80,-3.08,-10.52,-44.60,-6.02,-1.07,-5.78,-51.99
1784664028.928000,-10.16,-51.21,-15.74,-16.20,-39.94,4.62,-20.19,-56.57,-87.38,3.65,-8.21,-57.46,-8.15,6.88,-10.68,11.96
1784664028.928000,6.23,-41.08,-20.06,-27.20,-38.56,12.02,-25.96,-66.46,-83.31,3.06,-7.78,-57.14,-5.31,18.46,-14.88,57.60
1784664028.931000,60.19,-41.16,-18.93,-40.68,-30.44,11.72,-35.97,-62.64,-75.17,-4.80,-9.93,-45.95,-3.05,27.09,-16.34,62.91
1784664028.931000,57.93,-48.18,-17.57,-56.00,-22.07,5.39,-49.88,-43.26,-70.57,-13.68,-13.39,-28.67,-4.76,25.50,-14.89,33.17
1784664028.936000,-23.88,-52.29,-20.51,-67.92,-18.90,-1.87,-63.01,-18.70,-71.15,-17.30,-15.81,-10.10,-8.40,13.36,-12.47,-11.69
1784664028.936000,-124.83,-46.59,-25.97,-69.88,-22.62,-7.01,-69.17,-0.15,-72.08,-12.58,-15.41,6.19,-9.74,0.29,-11.33,-46.45
1784664028.986000,-175.59,-33.94,-27.16,-61.03,-29.51,-10.31,-65.32,11.06,-66.57,-1.18,-12.28,18.88,-6.01,-2.77,-12.00,-50.69
1784664028.986000,-158.04,-21.50,-20.25,-47.40,-32.45,-12.36,-52.91,17.71,-51.32,9.96,-8.56,26.84,1.53,3.76,-12.87,-26.53
1784664028.988000,-102.96,-10.97,-9.65,-35.23,-26.86,-11.91,-36.68,18.49,-30.53,13.35,-6.90,27.64,7.45,8.32,-11.37,-1.23
1784664028.988000,-47.21,-0.67,-2.81,-23.92,-14.95,-8.47,-22.82,11.80,-12.96,7.64,-7.96,21.59,7.87,3.34,-5.73,-1.71
1784664028.991000,10.05,6.45,0.13,-7.85,-2.39,-5.95,-13.99,2.48,-2.94,-2.17,-9.84,14.76,5.60,-5.91,3.54,-29.03
1784664028.991000,100.50,6.53,7.17,12.89,8.04,-9.46,-6.30,-4.92,1.93,-10.56,-10.39,11.26,5.34,-10.86,12.74,-64.39
1784664029.103000,215.84,3.15,22.08,26.64,15.36,-18.44,3.07,-14.67,4.31,-14.85,-9.24,5.84,6.55,-10.73,16.60,-91.63
1784664029.103000,278.77,2.65,37.66,21.81,16.50,-26.87,8.51,-29.26,4.60,-14.87,-7.43,-5.99,6.51,-10.00,13.19,-104.87
1784664029.162000,230.32,6.08,45.38,3.75,10.34,-30.11,4.38,-36.74,4.17,-14.05,-6.22,-15.78,6.17,-11.26,6.47,-105.64
1784664029.162000,107.67,11.07,43.71,-8.55,2.72,-28.01,-4.47,-22.08,4.56,-17.37,-6.26,-11.08,8.04,-13.01,2.25,-100.43
1784664029.165000,-3.64,15.41,34.20,-2.80,1.76,-22.60,-7.33,12.92,5.16,-23.58,-6.75,7.62,11.54,-9.88,2.91,-89.33
1784664029.165000,-46.28,17.39,18.73,16.65,9.56,-15.76,1.18,48.11,4.71,-24.10,-6.12,26.28,13.32,2.64,7.09,-60.51
1784664029.169000,-0.63,18.28,2.58,37.44,19.99,-8.80,17.37,59.08,2.38,-13.97,-4.33,30.11,10.44,20.12,12.16,-11.50
1784664029.169000,121.66,21.92,-6.48,50.57,24.87,-3.75,32.57,34.22,-2.43,0.37,-3.45,14.14,3.35,30.44,16.01,34.63
1784664029.172000,271.62,27.18,-3.49,55.11,23.09,-4.30,39.65,-12.53,-7.60,7.76,-5.38,-12.26,-2.72,26.41,17.94,51.28
1784664029.172000,384.04,25.29,10.88,55.66,21.15,-12.64,37.44,-46.47,-7.59,3.86,-9.47,-28.78,-1.72,13.51,17.90,36.61
1784664029.176000,417.17,9.46,30.62,54.74,24.37,-25.14,29.85,-41.44,0.90,-6.44,-12.95,-20.76,6.16,3.06,14.89,9.52
1784664029.176000,362.20,-14.80,46.99,48.19,31.25,-34.62,20.16,-7.18,14.16,-16.26,-13.70,3.38,13.21,0.43,7.33,-13.92
1784664029.225000,226.99,-32.22,53.29,30.16,35.74,-36.73,7.52,21.23,24.39,-22.91,-12.10,19.29,11.63,1.73,-4.54,-30.85
1784664029.225000,44.30,-29.78,47.82,2.73,31.30,-32.53,-8.58,21.22,25.27,-26.74,-10.09,13.15,1.75,0.39,-17.25,-46.34
1784664029.228000,-118.31,-6.60,31.55,-22.18,14.10,-26.09,-23.77,-1.35,13.44,-28.12,-9.06,-7.77,-9.39,-6.62,-25.70,-68.26
1784664029.228000,-203.70,24.02,6.78,-32.14,-12.25,-21.64,-32.65,-30.15,-10.78,-27.67,-9.19,-29.99,-16.06,-16.70,-27.00,-99.09
1784664029.285000,-212.12,42.90,-19.64,-24.79,-35.51,-21.33,-33.62,-54.49,-40.61,-27.17,-10.06,-46.64,-17.26,-23.65,-22.92,-127.21
1784664029.285000,-180.73,40.19,-38.03,-10.79,-44.73,-23.56,-28.58,-68.77,-64.71,-26.85,-11.20,-56.10,-14.61,-22.40,-18.00,-132.53
1784664029.288000,-136.85,22.73,-43.87,-6.57,-41.12,-23.80,-21.67,-71.10,-75.83,-23.07,-11.77,-58.70,-10.30,-11.98,-15.74,-102.44
1784664029.288000,-90.78,6.36,-41.20,-20.11,-35.24,-18.84,-18.15,-65.03,-76.02,-13.84,-10.97,-56.24,-6.95,3.46,-16.77,-47.21
1784664029.344000,-59.72,2.98,-38.89,-44.58,-36.05,-10.55,-21.78,-54.39,-73.10,-4.64,-9.19,-48.88,-7.40,15.86,-19.67,1.67
1784664029.344000,-64.87,12.13,-42.70,-65.74,-43.73,-4.85,-31.23,-36.54,-71.77,-3.70,-7.61,-32.85,-11.47,19.76,-22.13,19.62
1784664029.347000,-101.69,23.56,-49.77,-72.12,-50.45,-6.19,-38.97,-7.74,-69.68,-13.18,-6.91,-6.83,-15.13,17.33,-22.02,11.75
1784664029.347000,-141.62,28.90,-53.05,-61.55,-48.29,-12.89,-37.80,25.85,-64.38,-26.37,-6.86,20.61,-15.37,14.87,-18.48,2.68
1784664029.403000,-163.19,27.95,-49.89,-42.81,-37.04,-19.08,-29.53,50.77,-59.03,-31.84,-7.09,35.85,-12.38,16.62,-12.36,10.94
1784664029.403000,-158.76,25.25,-43.46,-28.20,-23.32,-20.72,-22.65,59.36,-56.49,-22.76,-7.70,33.30,-7.03,22.66,-5.78,35.30
1784664029.406000,-113.79,25.84,-37.50,-22.11,-13.05,-18.58,-20.19,54.31,-52.31,-3.56,-9.12,19.96,-0.74,30.09,-0.96,61.43
1784664029.406000,-9.25,33.30,-32.91,-18.48,-6.92,-16.04,-15.45,40.31,-39.85,13.62,-11.42,5.56,2.71,34.54,1.67,75.99
1784664029.524000,138.58,48.17,-29.24,-10.66,-3.38,-15.38,-2.03,18.26,-21.08,18.73,-14.23,-7.41,-0.71,31.36,3.70,74.32
1784664029.524000,266.07,65.59,-25.27,0.01,-1.65,-17.24,17.00,-6.76,-5.22,9.98,-17.40,-18.44,-10.18,19.30,7.00,61.82
1784664029.527000,316.64,75.20,-16.75,8.46,0.50,-21.59,33.37,-20.10,3.41,-6.80,-21.10,-21.01,-18.84,4.04,12.44,47.69
1784664029.527000,290.46,70.71,-0.07,12.50,5.58,-26.52,41.85,-13.11,8.10,-22.74,-25.01,-11.59,-20.72,-6.46,18.91,33.99
1784664029.531000,219.70,58.55,18.90,10.75,10.58,-27.78,40.01,2.61,11.13,-29.73,-27.79,-0.57,-17.09,-9.28,22.87,18.43
1784664029.531000,122.53,49.35,27.60,2.86,10.48,-23.71,26.73,10.38,12.21,-23.88,-28.03,0.15,-12.75,-5.80,21.48,9.11
1784664029.535000,23.38,44.37,22.34,-4.02,7.97,-19.25,7.94,10.07,14.15,-10.00,-26.01,-5.46,-9.25,1.91,16.44,20.83
1784664029.535000,-11.40,37.57,13.25,0.74,11.12,-21.40,-1.89,12.70,21.22,0.81,-23.99,-4.67,-5.04,10.53,12.27,54.17
1784664029.538000,70.23,26.31,11.30,17.13,21.51,-31.60,6.84,22.49,32.39,2.27,-24.04,5.92,-0.03,15.85,11.50,91.06
1784664029.538000,216.45,14.60,16.97,31.05,30.24,-43.75,25.77,34.20,41.41,-1.10,-25.99,18.54,2.84,15.97,13.28,111.05
1784664029.613000,299.10,8.72,22.23,27.75,26.68,-49.55,35.50,41.76,43.25,-0.46,-27.76,25.49,0.69,12.64,15.11,103.66
1784664029.613000,248.64,12.24,17.43,7.35,9.40,-46.00,25.67,41.59,37.33,7.27,-27.24,24.62,-6.45,8.03,14.63,65.02
1784664029.614000,125.62,23.48,-2.41,-15.73,-12.53,-37.69,3.64,30.81,24.64,16.11,-24.17,15.85,-16.66,1.56,10.52,-3.08
1784664029.614000,44.40,35.48,-30.87,-27.82,-27.53,-32.26,-15.50,11.31,6.23,17.21,-20.19,1.24,-26.58,-6.12,3.33,-78.24
1784664029.614000,57.40,39.37,-49.74,-25.88,-28.25,-33.35,-21.13,-5.59,-12.94,7.52,-17.59,-11.23,-30.94,-9.85,-4.32,-119.82
1784664029.614000,120.88,30.87,-44.05,-16.37,-15.29,-36.40,-12.37,-11.69,-24.37,-8.03,-17.54,-15.60,-27.56,-7.15,-9.05,-108.93
1784664029.614000,142.61,15.66,-20.34,-11.10,0.27,-32.36,0.86,-16.59,-25.41,-20.87,-19.12,-19.08,-21.98,-3.25,-9.06,-70.33
1784664029.614000,57.52,7.10,-2.92,-18.29,2.89,-17.91,3.85,-35.46,-23.85,-24.96,-19.69,-33.05,-21.55,-4.22,-5.52,-43.84
1784664029.704000,-115.88,14.50,-9.39,-33.09,-12.99,-0.07,-9.81,-65.93,-28.92,-21.11,-17.36,-55.41,-26.87,-10.07,-1.63,-49.96
1784664029.704000,-285.44,32.12,-32.77,-41.88,-36.67,10.35,-31.51,-89.18,-40.06,-14.03,-13.10,-71.82,-32.28,-15.05,0.07,-78.53
1784664029.707000,-364.65,43.30,-49.21,-35.71,-51.77,7.60,-46.34,-91.09,-47.53,-6.91,-9.50,-72.39,-32.04,-12.67,-0.36,-99.50
1784664029.707000,-342.44,39.16,-43.79,-18.72,-51.34,-4.63,-46.91,-75.45,-44.78,-1.84,-7.82,-60.89,-25.18,-3.01,-1.15,-95.03
1784664029.711000,-273.37,28.59,-25.80,-5.68,-41.38,-15.92,-37.72,-56.35,-36.50,-1.53,-7.00,-47.80,-16.15,6.57,-1.24,-78.42
1784664029.711000,-211.75,24.62,-13.74,-7.41,-31.75,-18.87,-27.53,-40.70,-30.43,-6.67,-5.48,-37.02,-10.26,9.92,-0.86,-71.43
1784664029.714000,-161.05,28.22,-12.75,-17.14,-26.00,-15.52,-19.47,-22.40,-25.95,-14.88,-3.55,-23.29,-9.33,5.86,-0.37,-78.97
1784664029.714000,-88.17,33.53,-16.03,-18.87,-20.98,-11.95,-9.99,3.79,-18.02,-22.81,-3.35,-5.23,-12.95,-5.30,0.36,-95.25
1784664029.764000,11.73,40.81,-19.25,-8.01,-14.17,-10.27,2.67,27.37,-7.55,-26.75,-5.99,5.70,-20.16,-20.34,1.41,-111.71
1784664029.764000,93.26,52.60,-21.94,5.04,-7.12,-8.89,13.85,29.09,0.33,-23.25,-9.22,-2.60,-28.08,-28.82,2.54,-108.62
1784664029.769000,123.87,62.47,-20.70,10.67,-0.71,-7.26,19.30,3.42,5.32,-12.61,-9.49,-25.76,-32.35,-20.05,3.66,-64.50
1784664029.769000,123.59,61.46,-13.44,9.34,6.56,-6.37,20.83,-31.61,10.41,-1.22,-5.99,-46.01,-30.85,2.50,4.70,10.58
1784664029.771000,112.18,52.32,-6.98,4.19,12.56,-5.72,20.80,-49.28,13.85,2.73,-1.30,-48.59,-25.28,21.60,5.26,73.84
1784664029.771000,68.57,45.54,-8.31,-3.21,10.42,-4.44,16.87,-36.17,12.20,-3.49,1.64,-30.70,-18.27,24.31,5.17,93.47
1784664029.774000,-17.61,45.68,-13.14,-8.07,-2.01,-4.47,7.61,-0.74,8.90,-15.79,2.09,-0.61,-11.71,12.57,5.30,72.40
1784664029.774000,-102.01,50.41,-14.56,-6.43,-17.41,-7.47,-2.24,34.82,9.29,-26.90,1.28,25.18,-8.37,-3.56,6.49,31.85
1784664029.824000,-139.34,56.70,-15.40,-4.09,-26.89,-10.46,-7.58,49.78,10.23,-29.49,0.89,29.63,-10.76,-14.50,7.78,-3.27
1784664029.824000,-142.97,61.71,-21.42,-9.84,-27.82,-9.05,-9.15,37.32,3.99,-20.87,1.57,8.67,-17.09,-15.48,7.10,-14.42
1784664029.827000,-154.41,63.52,-29.82,-21.32,-22.93,-3.34,-10.34,7.41,-9.58,-7.55,2.86,-23.42,-21.75,-9.61,3.68,-5.90
1784664029.827000,-185.08,63.52,-31.23,-26.68,-15.43,2.01,-11.93,-22.51,-21.08,-0.18,4.04,-45.76,-20.79,-4.51,-0.79,1.78
1784664029.886000,-208.27,64.08,-19.73,-18.17,-6.56,2.39,-11.97,-40.48,-20.87,-2.10,5.08,-47.40,-14.86,-3.95,-3.33,0.04
1784664029.886000,-184.14,63.65,1.24,-0.30,2.94,-2.65,-7.46,-44.17,-8.24,-6.49,6.45,-32.81,-6.35,-4.98,-2.33,0.14
1784664029.887000,-90.80,57.92,22.16,14.37,10.10,-9.60,4.13,-38.18,8.02,-5.49,8.17,-15.17,3.29,-2.60,0.94,15.36
1784664029.887000,37.70,46.29,35.40,16.25,10.34,-15.07,20.42,-29.41,16.58,0.75,9.34,-5.32,11.68,3.84,3.26,42.55
1784664029.891000,111.43,35.43,37.02,5.75,1.01,-17.24,30.97,-20.81,11.06,5.59,9.19,-4.04,14.46,9.52,2.11,64.61
1784664029.891000,63.26,33.39,24.04,-9.71,-15.20,-14.40,25.16,-9.31,-5.79,5.16,8.34,-3.65,9.55,10.26,-2.39,71.34
1784664029.894000,-76.18,40.60,-2.03,-23.41,-30.53,-6.24,4.62,8.03,-23.43,2.61,8.16,2.41,0.43,6.74,-7.55,67.32
1784664029.894000,-207.81,49.49,-29.79,-32.34,-37.38,3.29,-16.74,28.59,-31.04,2.42,9.17,12.43,-6.80,1.49,-10.55,57.93
1784664029.944000,-256.54,53.28,-43.97,-34.66,-33.97,8.34,-25.57,43.83,-25.48,4.26,10.68,18.18,-8.06,-4.19,-11.08,40.52
1784664029.944000,-221.07,51.62,-37.53,-30.29,-24.75,6.20,-19.65,43.25,-11.65,6.07,11.90,13.39,-2.33,-7.66,-10.41,17.94
1784664029.947000,-152.03,46.49,-14.79,-23.64,-15.66,-2.20,-6.89,24.89,4.10,9.37,12.81,1.60,9.44,-3.62,-8.22,9.45
1784664029.947000,-98.48,37.32,12.59,-20.75,-9.75,-13.58,3.19,4.14,17.58,16.66,13.71,-4.55,22.64,9.17,-3.71,31.87
1784664029.953000,-64.79,24.15,30.99,-22.92,-5.77,-22.92,7.65,3.80,25.48,26.88,14.68,6.46,28.43,23.35,0.68,77.03
1784664029.953000,-10.83,12.10,33.50,-24.52,0.07,-25.84,11.63,28.77,26.08,35.73,15.32,31.95,20.73,28.39,0.70,119.56
1784664029.954000,95.17,9.64,25.23,-19.60,9.89,-20.88,21.37,55.01,21.04,37.68,15.10,52.26,3.35,18.40,-4.28,138.72
1784664029.954000,226.89,20.92,16.27,-9.51,20.67,-9.93,36.18,52.93,14.03,27.91,14.10,47.74,-12.95,-3.85,-10.08,124.64
1784664030.004000,317.65,39.55,10.49,-1.04,25.49,1.91,48.76,19.45,8.90,7.00,13.33,19.53,-19.63,-27.22,-11.81,74.39
1784664030.004000,322.91,51.76,6.02,1.62,20.71,8.05,52.79,-20.73,9.34,-14.77,13.83,-11.81,-16.04,-37.47,-8.13,-1.31
1784664030.007000,253.26,48.08,4.47,1.35,12.06,4.80,48.10,-41.26,17.86,-23.40,15.68,-26.52,-7.88,-27.00,-1.82,-71.78
1784664030.007000,147.34,32.61,9.09,3.25,8.56,-4.65,38.14,-35.03,32.02,-15.01,17.66,-20.32,-1.45,-3.03,2.95,-103.88
1784664030.011000,28.28,19.55,14.96,6.08,10.30,-11.97,24.89,-12.90,43.26,-0.00,18.17,-1.32,1.70,16.80,3.76,-88.32
1784664030.011000,-93.62,18.53,14.37,5.03,9.34,-12.07,9.64,12.08,45.17,8.38,16.82,21.35,5.40,20.47,1.46,-43.43
1784664030.014000,-186.64,26.67,9.06,2.10,2.52,-7.62,-2.62,35.98,41.02,6.00,14.58,40.45,13.71,9.48,-0.71,2.14
1784664030.014000,-209.46,36.33,4.71,2.75,-4.67,-2.87,-5.63,59.25,37.47,-1.45,12.34,47.50,24.17,-7.76,-0.05,29.18
1784664030.064000,-168.53,43.71,0.03,4.38,-6.77,2.00,-0.21,76.53,35.50,-5.54,10.62,38.32,28.80,-23.33,3.42,41.22
1784664030.064000,-125.03,47.94,-8.23,0.65,-3.70,7.41,5.42,79.10,32.82,-3.37,9.93,20.79,22.89,-32.01,8.14,55.34
1784664030.124000,-129.71,49.12,-16.52,-5.61,1.86,10.81,4.96,65.25,30.19,-0.19,10.37,7.18,10.06,-32.80,12.88,73.62
1784664030.124000,-177.55,48.46,-16.97,-4.15,6.92,10.14,-0.32,41.48,31.01,-3.37,11.08,1.27,-1.66,-29.06,16.49,79.92
1784664030.127000,-227.99,46.80,-5.57,9.69,9.61,7.13,-5.04,16.76,37.36,-13.91,10.99,-0.18,-6.40,-24.89,17.41,66.67
1784664030.127000,-242.53,44.31,12.71,27.47,10.87,5.06,-5.00,0.28,47.01,-24.36,10.02,1.77,-3.32,-20.62,15.00,45.82
1784664030.131000,-200.24,42.34,26.95,33.79,13.32,5.03,1.13,-0.92,54.62,-24.20,9.61,9.27,5.05,-13.36,10.78,39.15
1784664030.131000,-106.89,42.53,30.30,21.55,18.42,5.83,11.96,14.05,56.92,-9.31,11.38,22.19,15.26,-2.28,7.45,66.72
1784664030.136000,0.28,44.00,25.53,0.31,25.59,6.30,23.76,39.65,55.49,12.72,15.15,37.19,22.66,9.64,6.77,129.48
1784664030.136000,82.29,44.28,20.17,-12.30,33.13,6.61,33.49,64.37,53.97,28.87,18.98,49.47,21.95,17.63,8.16,199.38
1784664030.138000,134.21,43.98,17.84,-7.46,38.10,7.42,41.33,72.94,53.49,32.30,21.07,51.83,10.88,16.92,9.14,239.50
1784664030.138000,168.79,46.68,15.71,6.40,36.94,8.58,48.31,59.86,51.69,26.59,21.08,40.54,-5.23,7.71,7.65,234.60
1784664030.186000,176.27,52.82,11.76,13.86,29.94,9.22,52.89,40.37,47.31,20.08,19.80,25.12,-14.42,-0.93,4.79,198.04
1784664030.186000,134.60,58.46,9.44,10.10,23.87,9.02,52.04,33.54,43.45,17.86,18.04,20.10,-8.38,-0.32,4.42,153.42
1784664030.188000,57.25,60.57,11.25,3.44,25.68,8.70,43.90,36.54,42.84,18.23,15.89,24.99,7.52,5.78,8.87,112.49
1784664030.188000,-8.32,58.57,15.21,3.77,34.10,8.42,29.78,31.13,43.53,15.40,13.39,24.92,19.08,6.87,15.85,70.38
1784664030.191000,-30.74,51.73,20.88,14.72,41.57,6.64,16.03,11.16,43.10,5.97,11.10,11.69,18.30,0.02,20.48,20.47
1784664030.191000,-10.03,39.80,30.35,32.35,43.74,1.70,12.05,-11.25,43.84,-6.34,9.77,-6.26,10.27,-8.04,19.82,-31.88
1784664030.195000,35.76,25.57,41.78,46.89,42.50,-5.99,21.93,-23.08,49.53,-13.21,9.76,-14.16,6.14,-9.66,15.15,-70.12
1784664030.195000,64.72,15.18,47.38,49.36,39.84,-13.84,37.49,-21.91,58.10,-10.55,10.73,-5.60,10.65,-4.03,10.08,-77.77
1784664030.363000,26.58,14.83,39.36,39.53,34.14,-18.11,43.43,-10.94,61.59,-3.07,11.74,12.12,17.06,2.74,6.66,-52.38
1784664030.363000,-76.21,25.38,18.86,26.92,25.68,-15.46,32.45,6.72,55.31,1.38,12.12,25.01,15.57,4.15,4.49,-12.44
1784664030.365000,-174.43,41.31,-2.56,21.49,20.27,-4.61,13.11,23.90,43.64,-0.19,11.98,23.48,4.39,-2.41,2.96,10.37
1784664030.365000,-213.97,55.78,-13.72,23.35,22.94,11.89,-1.17,29.23,34.60,-4.26,11.61,7.99,-9.25,-15.56,2.45,-5.36
